laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,CPU_Benchmark,Ram,Memory,Memory_benchmark,Gpu,GPU_benchmark,OpSys,Weight,Price_euros
191,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,2.3kg,573
244,Acer,Nitro AN515-51,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,459
248,Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,459
287,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,459
604,Lenovo,Thinkpad T470p,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.56kg,902
341,HP,EliteBook 840,Notebook,14,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,1672
365,Dell,Latitude 7480,Notebook,14,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,0.91kg,1950
529,Dell,Latitude 5480,Notebook,14,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.1kg,705.5
627,HP,ProBook 650,Notebook,14,1366x768,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.02kg,990
724,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.4kg,564
814,HP,EliteBook 820,Netbook,12.5,1366x768,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.7kg,699
843,Lenovo,ThinkPad T470s,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.1kg,621.45
975,Lenovo,ThinkPad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.2kg,1129
452,Dell,Latitude 5480,Notebook,14,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,5567,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.64kg,973
536,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,5567,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.87kg,785
719,Dell,Latitude 5480,Notebook,14,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,5567,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,979
923,Dell,Latitude 5480,Notebook,14,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,5567,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.7kg,999
157,HP,EliteBook 840,Ultrabook,14,Full HD 1920x1080,Intel Core i5 7500U 2.7GHz,3661,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.13kg,2625
192,Acer,Swift 7,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7Y54 1.2GHz,2789,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2kg,1094
970,Dell,XPS 13,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7Y54 1.2GHz,2789,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.0kg,943
1267,Dell,XPS 13,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 7Y54 1.2GHz,2789,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.48kg,1268
771,Google,Pixelbook (Core,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i5 7Y57 1.2GHz,2789,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.23kg,549
10,Acer,Swift 3,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.95kg,1265
24,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.42kg,1399
40,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.49kg,1090
44,Acer,Aspire A515-51G,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.17kg,1699
62,Dell,Vostro 5471,Ultrabook,14,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.32kg,1799
64,Asus,UX410UA-GV350T (i5-8250U/8GB/256GB/FHD/W10),Notebook,14,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,1475
82,Dell,Latitude 5590,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,935
84,HP,ProBook 440,Notebook,14,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.86kg,639
97,Acer,Spin 5,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.95kg,1962.99
117,Dell,XPS 13,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.08kg,2099
118,HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.26kg,1483
132,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,0.98kg,1899
160,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.27kg,928
178,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.95kg,1060
183,HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.39kg,1149
185,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.37kg,1825
223,Dell,Latitude 5490,Ultrabook,14,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.36kg,1639
226,Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.23kg,619
260,Dell,Vostro 5370,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.36kg,1775
270,Dell,Inspiron 5579,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.36kg,1760
299,Lenovo,V330-15IKB (i5-8250U/8GB/256GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,825
345,Dell,Inspiron 7570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.09kg,1179
480,Dell,Latitude 7390,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.19kg,1299
492,Lenovo,ThinkPad E480,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,806
509,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.4kg,1150
640,Lenovo,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.48kg,2089
644,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.34kg,1189
660,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.18kg,547
714,Acer,Spin 5,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.64kg,779
1164,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.50GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.37kg,398.99
312,Toshiba,Satellite Pro,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.11kg,1149
972,Dell,XPS 13,Ultrabook,13.3,Quad HD+ 3200x1800,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,1.86kg,575
1027,HP,EliteBook 840,Ultrabook,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,1.7kg,599
1033,HP,EliteBook 1040,Notebook,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10 S,1.252kg,1089
1048,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.96kg,598.99
1049,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.25kg,1049
1054,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,3272,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.37kg,1399
1056,Toshiba,Tecra A50-C-218,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,3272,16GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.31kg,1189
1082,Dell,Inspiron 5368,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,498
1089,Lenovo,ThinkPad Yoga,Ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.74kg,629
1132,Razer,Blade Stealth,Ultrabook,12.5,Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2kg,489
1140,Lenovo,ThinkPad Yoga,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.42kg,2824
1155,HP,EliteBook 850,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.2kg,597
1167,Lenovo,ThinkPad X1,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.38kg,1079
1188,HP,250 G5,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.1kg,722
1254,HP,EliteBook 840,Ultrabook,14,2560x1440,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.15kg,659
1259,Asus,ZenBook UX310UA-WB71,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.3kg,509
937,Toshiba,Tecra Z50-C-140,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,3474,16GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.26kg,1559
985,Dell,Latitude E7470,Ultrabook,14,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,3474,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.91kg,659
1021,HP,EliteBook 1040,Ultrabook,14,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,3474,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2kg,586.19
1051,Toshiba,Tecra Z40-C-136,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,3474,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10 S,1.252kg,1340
1064,Lenovo,ThinkPad X1,Notebook,14,IPS Panel 2560x1440,Intel Core i7 6600U 2.6GHz,3474,16GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.32kg,699
1162,HP,Spectre Pro,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,3474,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,1499
1178,Lenovo,ThinkPad T460,Ultrabook,14,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,3474,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,559
1238,Lenovo,Thinkpad T560,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,3474,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,713.07
96,Asus,Zenbook UX430UA,Ultrabook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.1kg,1748.9
110,Asus,UX430UQ-GV209R (i7-7500U/8GB/256GB/GeForce,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,2226
112,Lenovo,Thinkpad T470,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.5kg,549
230,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.84kg,752
249,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.32kg,2382
291,Lenovo,Thinkpad T570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,1285
325,HP,Elitebook 840,Notebook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.31kg,1534
327,Asus,ZenBook UX410UA-GV183T,Notebook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.65kg,1345
333,Asus,VivoBook S15,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2kg,769
334,HP,Elitebook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.37kg,749
357,HP,Elitebook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.36kg,1798
375,HP,Elitebook 1040,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.48kg,1749
438,Lenovo,Thinkpad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2kg,1224
528,HP,Spectre X360,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.34kg,1145
546,Lenovo,Thinkpad E470,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.2kg,2680
549,HP,Envy 13-AB020nr,Ultrabook,13.3,IPS Panel Quad HD+ 3200x1800,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.99kg,1729
607,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.2kg,739
646,Lenovo,Thinkpad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.05kg,685
657,Lenovo,Thinkpad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.24kg,1865
701,Lenovo,ThinkPad X1,2 in 1 Convertible,14,Touchscreen 2560x1440,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.34kg,1670
727,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.2kg,2254
754,Samsung,Notebook 9,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,16GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.5kg,639.01
763,Asus,Pro P2540UA-XO0192R,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,3661,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.37kg,1757.42
777,Samsung,Notebook 9,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.06kg,955
807,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.3kg,1034
824,Lenovo,Thinkpad T470s,Ultrabook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.5kg,973
878,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.93kg,1426.66
883,Toshiba,Tecra A50-D-11D,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.58kg,836.6
885,Samsung,Notebook 9,Ultrabook,15,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,16GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.91kg,579
902,HP,Envy x360,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,3661,16GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.4kg,559
903,Samsung,Notebook 9,Ultrabook,15,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.44kg,960
925,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,6GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,2.8kg,539
926,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,1.96kg,499
936,HP,Envy 13-AB077cl,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.6kg,1126.71
940,Lenovo,Thinkpad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.37kg,849.9
1010,HP,Spectre 13-V111dx,Ultrabook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.7kg,2299
1037,HP,ProBook 440,Notebook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,1070
1072,Dell,Inspiron 7378,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,3661,12GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.13kg,2499
1074,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.13kg,1875
1080,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.1kg,1358
1088,HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.5kg,619
1148,HP,250 G6,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.0kg,669
1165,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.08kg,509
1199,Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,6GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.64kg,684
1200,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.6kg,875
1244,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,850.66
114,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7560U 2.4GHz,3786,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.6kg,1690
1130,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7560U 2.4GHz,3786,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,684.8
311,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7600U 2.8GHz,3698,16GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.36kg,1429
434,Dell,Latitude 5480,Ultrabook,14,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,3698,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.44kg,949
