laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,CPU_Benchmark,Ram,Memory,Memory_benchmark,Gpu,GPU_benchmark,OpSys,Weight,Price_euros
1205,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.29kg,1477
1210,HP,250 G6,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.62kg,1799
1212,Dell,Inspiron 7378,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.28kg,2277
1223,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.3kg,1650
1224,HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,945
1231,Dell,Inspiron 7579,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.28kg,2559
1235,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,447
1245,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 505,2.1,No OS,2.2kg,359.99
1264,Dell,Latitude 5480,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,1.8kg,2299
1266,Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,1285
140,Asus,FX753VD-GC086T (i5-7300HQ/8GB/1TB,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,2.2kg,745
191,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,2.3kg,573
244,Acer,Nitro AN515-51,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,459
248,Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,459
287,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,459
363,Dell,Inspiron 7577,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,No OS,1.90kg,450
373,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R5 M430,3.1,Linux,2.2kg,599.9
455,MSI,GV62 7RD-1686NL,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,256GB SSD,22.99,Intel HD Graphics 630,4.5,Windows 10,1.7kg,1474
541,Asus,ROG Strix,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R7 M445,3.8,Linux,2.36kg,899
550,Acer,Aspire 7,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.4kg,410.8
571,Asus,FX553VD-DM627T (i5-7300HQ/8GB/1TB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,2.24kg,565
596,Asus,ROG Strix,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R7 M445,3.8,Windows 10,2.33kg,899
604,Lenovo,Thinkpad T470p,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.56kg,902
643,Asus,VivoBook Pro,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2kg,665
659,Acer,A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.86kg,539
688,MSI,GV62M 7RD,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,256GB SSD,22.99,Intel Iris Graphics 540,5.4,macOS,1.37kg,1419
690,Dell,Alienware 15,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,16GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R7 M445,3.8,Linux,2.32kg,589.52
708,Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.84kg,1900
765,HP,15-cb003na (i5-7300HQ/8GB/1TB,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,2.3kg,585
795,MSI,GL62M (i5-7300HQ/8GB/1TB,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,2.04kg,539
798,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,256GB SSD,22.99,Intel Iris Graphics 540,5.4,Windows 10,1.3kg,1799
812,Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 7300HQ 2.5GHz,5092,8GB,256GB SSD,22.99,Intel Iris Graphics 550,6,macOS,1.37kg,1958.9
874,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.6kg,655
898,Asus,Rog GL753VD-GC082T,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,12GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,1.90kg,817.95
933,MSI,GL62M 7RD,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R5 M430,3.1,Windows 10,2.2kg,545.67
1143,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R7 M445,3.8,Windows 10,2.32kg,989.99
1208,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,780
341,HP,EliteBook 840,Notebook,14,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,1672
365,Dell,Latitude 7480,Notebook,14,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,0.91kg,1950
529,Dell,Latitude 5480,Notebook,14,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.1kg,705.5
573,Dell,Latitude 5580,Notebook,15.6,1366x768,Intel Core i5 7300U 2.6GHz,3701,4GB,500GB HDD,28,Nvidia GeForce GTX 1050M,9.7,No OS,2.4kg,869
588,Dell,Latitude 5580,Notebook,15.6,1366x768,Intel Core i5 7300U 2.6GHz,3701,8GB,500GB HDD,28,Nvidia GeForce GTX 1050Ti,13,Linux,2.62kg,929
621,Dell,Latitude 5580,Notebook,15.6,1366x768,Intel Core i5 7300U 2.6GHz,3701,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.65kg,1499
627,HP,ProBook 650,Notebook,14,1366x768,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.02kg,990
722,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,16GB,512GB SSD,49.99,Nvidia GeForce GTX 940M,4.1,Windows 10,2.8kg,649
724,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.4kg,564
814,HP,EliteBook 820,Netbook,12.5,1366x768,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.7kg,699
843,Lenovo,ThinkPad T470s,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.1kg,621.45
872,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.54kg,2198.19
911,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,8GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,3.2kg,1749
975,Lenovo,ThinkPad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.2kg,1129
452,Dell,Latitude 5480,Notebook,14,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,5567,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.64kg,973
536,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,5567,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.87kg,785
577,HP,ZBook 17,Workstation,17.3,1600x900,Intel Core i5 7440HQ 2.8GHz,5567,8GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.1kg,1899
719,Dell,Latitude 5480,Notebook,14,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,5567,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,979
923,Dell,Latitude 5480,Notebook,14,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,5567,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.7kg,999
157,HP,EliteBook 840,Ultrabook,14,Full HD 1920x1080,Intel Core i5 7500U 2.7GHz,3661,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.13kg,2625
192,Acer,Swift 7,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7Y54 1.2GHz,2789,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2kg,1094
970,Dell,XPS 13,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7Y54 1.2GHz,2789,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.0kg,943
1267,Dell,XPS 13,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 7Y54 1.2GHz,2789,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.48kg,1268
479,Google,Pixelbook (Core,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i5 7Y57 1.2GHz,2789,8GB,128GB SSD,18.99,AMD Radeon 530,4.5,Windows 10,2.2kg,719
771,Google,Pixelbook (Core,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i5 7Y57 1.2GHz,2789,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.23kg,549
10,Acer,Swift 3,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.95kg,1265
20,Dell,XPS 13,Ultrabook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,128GB SSD,18.99,AMD Radeon R5,2.3,Windows 10,2.1kg,400
24,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.42kg,1399
28,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,2.4kg,1599
30,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.63kg,689
38,Dell,Inspiron 5770,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R5,2.3,Windows 10,2.1kg,409
40,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.49kg,1090
44,Acer,Aspire A515-51G,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.17kg,1699
45,Dell,Inspiron 7773,2 in 1 Convertible,17.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,12GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.86kg,469
62,Dell,Vostro 5471,Ultrabook,14,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.32kg,1799
64,Asus,UX410UA-GV350T (i5-8250U/8GB/256GB/FHD/W10),Notebook,14,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,1475
82,Dell,Latitude 5590,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,935
84,HP,ProBook 440,Notebook,14,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.86kg,639
97,Acer,Spin 5,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.95kg,1962.99
116,HP,Probook 440,Notebook,14,IPS Panel 1366x768,Intel Core i5 8250U 1.6GHz,5901,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,1.95kg,2599
117,Dell,XPS 13,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.08kg,2099
118,HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.26kg,1483
129,HP,Probook 440,Notebook,14,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.6kg,689
132,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,0.98kg,1899
144,Lenovo,ThinkPad E480,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.45kg,1280
158,HP,15-BS103nv (i5-8250U/6GB/256GB/Radeon,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,6GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.26kg,1199
160,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.27kg,928
165,Acer,Aspire A517-51G,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,4GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,2.2kg,682
166,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.3kg,1713.49
172,Acer,Aspire A517-51G,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.49kg,1103
173,HP,ProBook 430,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.7kg,1486.77
178,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.95kg,1060
183,HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.39kg,1149
185,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.37kg,1825
188,Xiaomi,Mi Notebook,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.7kg,879
197,Lenovo,IdeaPad 320-17IKBR,Notebook,17.3,1600x900,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,2.02kg,855
199,HP,ProBook 470,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 7,2.02kg,1340
201,HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,512GB SSD,49.99,Nvidia GeForce GTX 960M,9.3,Windows 10,2.6kg,899
223,Dell,Latitude 5490,Ultrabook,14,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.36kg,1639
225,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,540
226,Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.23kg,619
228,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.2kg,589
253,HP,ProBook 430,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,3.21kg,2051
260,Dell,Vostro 5370,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.36kg,1775
267,HP,ProBook 450,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.4kg,1199
270,Dell,Inspiron 5579,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.36kg,1760
299,Lenovo,V330-15IKB (i5-8250U/8GB/256GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,825
320,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R5 520,3.7,Windows 10,2.5kg,699
345,Dell,Inspiron 7570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.09kg,1179
399,Acer,Aspire 5,Notebook,15.6,IPS Panel 1366x768,Intel Core i5 8250U 1.6GHz,5901,12GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.2kg,1535
409,Lenovo,ThinkPad E580,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD + 1TB HDD,69.98,Intel UHD Graphics 620,4.4,Windows 10,1.49kg,959
448,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,429
474,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,2TB HDD,49.99,Nvidia GeForce 930MX,4.9,Windows 10,2.04kg,979
480,Dell,Latitude 7390,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.19kg,1299
489,HP,ProBook 430,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,4GB,128GB SSD,18.99,AMD Radeon R5,2.3,Windows 10,2.1kg,395
492,Lenovo,ThinkPad E480,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,806
509,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.4kg,1150
514,Acer,Aspire A515-51G-59QF,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 7,1.70kg,1002
523,HP,15-bs190od (i5-8250U/4GB/1TB/W10),Notebook,15.6,Touchscreen 1366x768,Intel Core i5 8250U 1.6GHz,5901,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.8kg,489
531,Dell,Inspiron 5770,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R5 M330,2.8,No OS,2.32kg,599
543,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.16kg,1969
572,Dell,XPS 13,Ultrabook,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 8250U 1.6GHz,5901,8GB,128GB SSD,18.99,AMD Radeon R5,2.3,Windows 10,2.1kg,451
581,Lenovo,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,4GB,500GB HDD,28,Nvidia GeForce GTX 1050M,9.7,Windows 10,2.5kg,1109
640,Lenovo,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.48kg,2089
644,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.34kg,1189
660,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.18kg,547
714,Acer,Spin 5,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.64kg,779
734,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R5 M330,2.8,Windows 10,2.5kg,788.49
745,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.54kg,489
