laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Memory_benchmark,Gpu,GPU_benchmark,OpSys,Weight,Price_euros,cpu_match,benchmark,single_thread,match_score
1296,Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,2GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.2kg,1099,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1306,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.2kg,1027.74,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
1310,Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,2GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.06kg,1899,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1320,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,1.99kg,1350,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
128,HP,250 G6,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Linux,2.4kg,798,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
383,Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.60GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.5kg,839,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
443,HP,15-ra044nv (N3060/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,3.78kg,1498,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1281,Acer,Aspire ES1-531,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.5kg,1699,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1295,Acer,Aspire ES1-531,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,3kg,1168,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1309,Acer,Aspire ES1-531,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2kg,1820,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
462,Dell,Inspiron 3168,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Pentium Quad Core N3710 1.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,1.99kg,906.62,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
472,Asus,X541NA-PD1003Y (N4200/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.06kg,2399,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
510,Lenovo,IdeaPad 320-14IAP,Notebook,14,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Linux,2.4kg,709,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
562,Asus,A541NA-GO342 (N3350/4GB/500GB/Linux),Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.4kg,1294,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
669,Lenovo,Ideapad 320-15IAP,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.2kg,997.9,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
1201,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.56kg,819,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
575,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,Full HD 1920x1080,Intel Pentium Quad Core N4200 1.1GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.2kg,1099,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
1011,Acer,Aspire ES1-533,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.5kg,1048,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
697,Lenovo,V110-15ISK (3855U/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Celeron Dual Core 3855U 1.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.62kg,1099,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
12,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.2kg,1089,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
146,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.4kg,999,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
163,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 6006U 2.2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.62kg,985,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
217,HP,15-bs018nq (i3-6006U/4GB/500GB/FHD/No,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.06kg,1749,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
366,HP,250 G6,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.4kg,1199,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
415,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,No OS,2.5kg,1017,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
555,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.2kg,1369.9,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
601,Lenovo,V320-17ISK (i3-6006U/4GB/500GB/FHD/No,Notebook,17.3,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.2kg,1119.91,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
631,HP,EliteBook 850,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.2kg,1199,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
652,Acer,Extensa EX2540,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.7kg,1260,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
662,HP,250 G6,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.65kg,949,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
670,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.7kg,1191.8,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
712,Lenovo,V310-15ISK (i3-6006U/4GB/500GB/No,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.4kg,1142.8,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
747,Acer,Aspire ES1-572,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.62kg,899,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
773,Dell,Latitude 3380,Notebook,13.3,1366x768,Intel Core i3 6006U 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.2kg,839,Intel Core i7-7500U @ 2.70GHz,3651,1950,95
815,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.4kg,819,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
828,Dell,Latitude 3480,Notebook,14,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.21kg,1327,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
829,Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.2kg,1149,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
836,Dell,Latitude 3480,Notebook,14,1366x768,Intel Core i3 6006U 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,1.8kg,1983,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
876,HP,Probook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Linux,3kg,949,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
939,Dell,Latitude 3580,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.65kg,1349,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
943,HP,ProBook 640,Notebook,14,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.2kg,1299,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
945,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.5kg,1079,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
998,Toshiba,Tecra A40-C-1KF,Notebook,14,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.5kg,1179,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1038,Dell,Latitude E5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Linux,2.5kg,979,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1058,HP,EliteBook 840,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.5kg,1265,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1069,HP,ProBook 650,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.7kg,1199,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1085,Dell,Latitude 3570,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.4kg,1129,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1086,HP,ProBook 650,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,3kg,1591,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1093,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.7kg,1349,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1094,HP,Probook 650,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.62kg,1159,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1100,HP,EliteBook 840,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.62kg,1479,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1115,Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,No OS,2.5kg,1169,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1138,Dell,Latitude E5570,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.2kg,1191.8,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1182,HP,250 G4,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.5kg,1299,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
1191,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.5kg,1249,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1197,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.7kg,1348.48,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1255,Dell,Vostro 3559,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.62kg,1679,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1260,Acer,Aspire ES1-572,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.7kg,1599,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1275,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.6kg,1349,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
11,HP,250 G6,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.99kg,1749,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
177,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.5kg,1799,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
267,HP,ProBook 450,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.4kg,1199,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
453,Acer,Aspire ES1-572,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.7kg,1492.8,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
538,Toshiba,Satellite Pro,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.62kg,1498,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
553,Lenovo,ThinkPad E470,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.5kg,1600,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
573,Dell,Latitude 5580,Notebook,15.6,1366x768,Intel Core i5 7300U 2.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050M,9.7,No OS,2.4kg,869,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
576,Lenovo,ThinkPad L470,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050M,9.7,Windows 10,2kg,1699,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
581,Lenovo,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050M,9.7,Windows 10,2.5kg,1109,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
588,Dell,Latitude 5580,Notebook,15.6,1366x768,Intel Core i5 7300U 2.6GHz,8GB,500GB HDD,28,Nvidia GeForce GTX 1050Ti,13,Linux,2.62kg,929,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
608,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1050Ti,13,Windows 10,2.62kg,1199,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
621,Dell,Latitude 5580,Notebook,15.6,1366x768,Intel Core i5 7300U 2.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.65kg,1499,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
663,Toshiba,Tecra A50-D-11M,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.2kg,1449,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
741,Acer,Extensa EX2540-58KR,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.65kg,1195,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
846,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.8kg,1890,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
881,Lenovo,ThinkPad L570,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.4kg,1799,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
892,HP,Pavilion x360,2 in 1 Convertible,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.65kg,1845,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
911,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,3.2kg,1749,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
956,Acer,TravelMate P259-G2,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,No OS,2.4kg,1398,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
980,Dell,Latitude 5580,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,4.42kg,2456.34,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
981,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,3.2kg,1499,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1017,HP,Probook 440,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,3.2kg,1299,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1023,HP,Probook 440,Notebook,14,1366x768,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.7kg,1409,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1025,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.3kg,1655,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1028,HP,Probook 430,Notebook,13.3,1366x768,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,4.42kg,2046,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,91
1040,HP,ProBook 650,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,3.78kg,1699,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1041,HP,ProBook 640,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,No OS,2.4kg,1149,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1050,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,3.2kg,1399,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1070,HP,250 G5,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.3kg,1649,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
1210,HP,250 G6,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.62kg,1799,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1242,Dell,Inspiron 5578,2 in 1 Convertible,15,Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.73kg,1770,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
1264,Dell,Latitude 5480,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,1.8kg,2299,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
116,HP,Probook 440,Notebook,14,IPS Panel 1366x768,Intel Core i5 8250U 1.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,1.95kg,2599,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
173,HP,ProBook 430,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.7kg,1486.77,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
253,HP,ProBook 430,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,3.21kg,2051,Intel Core i5-7300HQ @ 2.50GHz,5116,1970,95
1287,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,4.2kg,1935,Intel Core i7-6700HQ @ 2.60GHz,6542,1918,95
1301,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,1.8kg,2094.48,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1315,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,1.95kg,2899,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
1219,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,8GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,1.6kg,1891,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
279,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,8GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,4.2kg,2299,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
518,Acer,Aspire A515-51G,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,4.36kg,2505.02,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
473,Acer,Aspire 5,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.73kg,1799,Intel Core i7-6700HQ @ 2.60GHz,6542,1918,95
577,HP,ZBook 17,Workstation,17.3,1600x900,Intel Core i5 7440HQ 2.8GHz,8GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.1kg,1899,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
700,HP,ZBook 17,Workstation,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.43kg,2649,Intel Core i7-6700HQ @ 2.60GHz,6542,1918,95
990,Lenovo,ThinkPad T460,Notebook,14,1366x768,Intel Core i5 6200U 2.3GHz,4GB,508GB Hybrid,,Nvidia GeForce GTX 1060,19.8,Windows 10,2.73kg,2049.9,Intel Core i7-7700HQ @ 2.80GHz,6959,2070,95
